75.0 39.0
70.0 39.0
65.0 39.0
60.0 39.0
55.0 39.0
50.0 39.0
45.0 39.0
40.0 39.0
35.0 39.0
30.0 39.0
25.0 39.0
20.0 39.0
15.0 39.0
10.0 39.0
5.0 39.0
0.0 39.0
-5.0 39.0
-10.0 39.0
-15.0 39.0
-20.0 39.0
-25.0 39.0
-30.0 39.0
-35.0 39.0
-40.0 39.0
-45.0 39.0
-50.0 39.0
-55.0 39.0
-60.0 39.0
-65.0 39.0
-70.0 39.0
-75.0 39.0
-80.0 39.0
-85.0 39.0
-90.0 39.0
-95.0 39.0
-100.0 39.0
-105.0 39.0
-110.0 39.0
-115.0 39.0
-110.0 44.0
-105.0 44.0
-100.0 44.0
-95.0 44.0
-90.0 44.0
-85.0 44.0
-80.0 44.0
-75.0 44.0
-70.0 44.0
-65.0 44.0
-60.0 44.0
-55.0 44.0
-50.0 44.0
-45.0 44.0
-40.0 44.0
-35.0 44.0
-30.0 44.0
-25.0 44.0
-20.0 44.0
-15.0 44.0
-10.0 44.0
-5.0 44.0
0.0 44.0
5.0 44.0
10.0 44.0
15.0 44.0
20.0 44.0
25.0 44.0
30.0 44.0
35.0 44.0
40.0 44.0
45.0 44.0
50.0 44.0
55.0 44.0
60.0 44.0
65.0 44.0
70.0 44.0
75.0 44.0
80.0 44.0
85.0 44.0
90.0 44.0
95.0 44.0
100.0 44.0
105.0 44.0
110.0 44.0
115.0 44.0
120.0 44.0
125.0 44.0
130.0 44.0
125.0 49.0
120.0 49.0
115.0 49.0
110.0 49.0
105.0 49.0
100.0 49.0
95.0 49.0
90.0 49.0
85.0 49.0
80.0 49.0
75.0 49.0
70.0 49.0
65.0 49.0
60.0 49.0
55.0 49.0
50.0 49.0
45.0 49.0
40.0 49.0
35.0 49.0
30.0 49.0
25.0 49.0
20.0 49.0
15.0 49.0
10.0 49.0
5.0 49.0
0.0 49.0
-5.0 49.0
-10.0 49.0
-15.0 49.0
-20.0 49.0
-25.0 49.0
-30.0 49.0
-35.0 49.0
-40.0 49.0
-45.0 49.0
-50.0 49.0
-55.0 49.0
-60.0 49.0
-65.0 49.0
-70.0 49.0
-75.0 49.0
-80.0 49.0
-85.0 49.0
-90.0 49.0
-95.0 49.0
-100.0 49.0
-105.0 49.0
-110.0 49.0
-115.0 49.0
-110.0 54.0
-105.0 54.0
-100.0 54.0
-95.0 54.0
-90.0 54.0
-85.0 54.0
-80.0 54.0
-75.0 54.0
-70.0 54.0
-65.0 54.0
-60.0 54.0
-55.0 54.0
-50.0 54.0
-45.0 54.0
-40.0 54.0
-35.0 54.0
-30.0 54.0
-25.0 54.0
-20.0 54.0
-15.0 54.0
-10.0 54.0
-5.0 54.0
0.0 54.0
5.0 54.0
10.0 54.0
15.0 54.0
20.0 54.0
25.0 54.0
30.0 54.0
35.0 54.0
40.0 54.0
45.0 54.0
50.0 54.0
55.0 54.0
60.0 54.0
65.0 54.0
70.0 54.0
75.0 54.0
80.0 54.0
85.0 54.0
90.0 54.0
95.0 54.0
100.0 54.0
105.0 54.0
110.0 54.0
115.0 54.0
120.0 54.0
125.0 54.0
130.0 54.0
125.0 59.0
120.0 59.0
115.0 59.0
110.0 59.0
105.0 59.0
100.0 59.0
95.0 59.0
90.0 59.0
85.0 59.0
80.0 59.0
75.0 59.0
70.0 59.0
65.0 59.0
60.0 59.0
55.0 59.0
50.0 59.0
45.0 59.0
40.0 59.0
35.0 59.0
30.0 59.0
25.0 59.0
20.0 59.0
15.0 59.0
10.0 59.0
5.0 59.0
0.0 59.0
-5.0 59.0
-10.0 59.0
-15.0 59.0
-20.0 59.0
-25.0 59.0
-30.0 59.0
-35.0 59.0
-40.0 59.0
-45.0 59.0
-50.0 59.0
-55.0 59.0
-60.0 59.0
-65.0 59.0
-70.0 59.0
-75.0 59.0
-80.0 59.0
-85.0 59.0
-90.0 59.0
-95.0 59.0
-100.0 59.0
-105.0 59.0
-110.0 59.0
-115.0 59.0
-110.0 64.0
-105.0 64.0
-100.0 64.0
-95.0 64.0
-90.0 64.0
-85.0 64.0
-80.0 64.0
-75.0 64.0
-70.0 64.0
-65.0 64.0
-60.0 64.0
-55.0 64.0
-50.0 64.0
-45.0 64.0
-40.0 64.0
-35.0 64.0
-30.0 64.0
-25.0 64.0
-20.0 64.0
-15.0 64.0
-10.0 64.0
-5.0 64.0
0.0 64.0
5.0 64.0
10.0 64.0
15.0 64.0
20.0 64.0
25.0 64.0
30.0 64.0
35.0 64.0
40.0 64.0
45.0 64.0
50.0 64.0
55.0 64.0
60.0 64.0
65.0 64.0
70.0 64.0
75.0 64.0
80.0 64.0
85.0 64.0
90.0 64.0
95.0 64.0
100.0 64.0
105.0 64.0
110.0 64.0
115.0 64.0
120.0 64.0
125.0 64.0
130.0 64.0
125.0 69.0
120.0 69.0
115.0 69.0
110.0 69.0
105.0 69.0
100.0 69.0
95.0 69.0
90.0 69.0
85.0 69.0
80.0 69.0
75.0 69.0
70.0 69.0
65.0 69.0
60.0 69.0
55.0 69.0
50.0 69.0
45.0 69.0
40.0 69.0
35.0 69.0
30.0 69.0
25.0 69.0
20.0 69.0
15.0 69.0
10.0 69.0
5.0 69.0
0.0 69.0
-5.0 69.0
-10.0 69.0
-15.0 69.0
-20.0 69.0
-25.0 69.0
-30.0 69.0
-35.0 69.0
-40.0 69.0
-45.0 69.0
-50.0 69.0
-55.0 69.0
-60.0 69.0
-65.0 69.0
-70.0 69.0
-75.0 69.0
-80.0 69.0
-85.0 69.0
-90.0 69.0
-95.0 69.0
-100.0 69.0
-105.0 69.0
-110.0 69.0
-115.0 69.0
-110.0 74.0
-105.0 74.0
-100.0 74.0
-95.0 74.0
-90.0 74.0
-85.0 74.0
-80.0 74.0
-75.0 74.0
-70.0 74.0
-65.0 74.0
-60.0 74.0
-55.0 74.0
-50.0 74.0
-45.0 74.0
-40.0 74.0
-35.0 74.0
-30.0 74.0
-25.0 74.0
-20.0 74.0
-15.0 74.0
-10.0 74.0
-5.0 74.0
0.0 74.0
5.0 74.0
10.0 74.0
15.0 74.0
20.0 74.0
25.0 74.0
30.0 74.0
35.0 74.0
40.0 74.0
45.0 74.0
50.0 74.0
55.0 74.0
60.0 74.0
65.0 74.0
70.0 74.0
75.0 74.0
80.0 74.0
85.0 74.0
90.0 74.0
95.0 74.0
100.0 74.0
105.0 74.0
110.0 74.0
115.0 74.0
120.0 74.0
125.0 74.0
130.0 74.0
125.0 79.0
120.0 79.0
115.0 79.0
110.0 79.0
105.0 79.0
100.0 79.0
95.0 79.0
90.0 79.0
85.0 79.0
80.0 79.0
75.0 79.0
70.0 79.0
65.0 79.0
60.0 79.0
55.0 79.0
50.0 79.0
45.0 79.0
40.0 79.0
35.0 79.0
30.0 79.0
25.0 79.0
20.0 79.0
15.0 79.0
10.0 79.0
5.0 79.0
0.0 79.0
-5.0 79.0
-10.0 79.0
-15.0 79.0
-20.0 79.0
-25.0 79.0
-30.0 79.0
-35.0 79.0
-40.0 79.0
-45.0 79.0
-50.0 79.0
-55.0 79.0
-60.0 79.0
-65.0 79.0
-70.0 79.0
-75.0 79.0
-80.0 79.0
-85.0 79.0
-90.0 79.0
-95.0 79.0
-100.0 79.0
-105.0 79.0
-110.0 79.0
-115.0 79.0
-110.0 84.0
-105.0 84.0
-100.0 84.0
-95.0 84.0
-90.0 84.0
-85.0 84.0
-80.0 84.0
-75.0 84.0
-70.0 84.0
-65.0 84.0
-60.0 84.0
-55.0 84.0
-50.0 84.0
-45.0 84.0
-40.0 84.0
-35.0 84.0
-30.0 84.0
-25.0 84.0
-20.0 84.0
-15.0 84.0
-10.0 84.0
-5.0 84.0
0.0 84.0
5.0 84.0
10.0 84.0
15.0 84.0
20.0 84.0
25.0 84.0
30.0 84.0
35.0 84.0
40.0 84.0
45.0 84.0
50.0 84.0
55.0 84.0
60.0 84.0
65.0 84.0
70.0 84.0
75.0 84.0
80.0 84.0
85.0 84.0
90.0 84.0
95.0 84.0
100.0 84.0
105.0 84.0
110.0 84.0
115.0 84.0
120.0 84.0
125.0 84.0
130.0 84.0
125.0 89.0
120.0 89.0
115.0 89.0
110.0 89.0
105.0 89.0
100.0 89.0
95.0 89.0
90.0 89.0
85.0 89.0
80.0 89.0
75.0 89.0
70.0 89.0
65.0 89.0
60.0 89.0
55.0 89.0
50.0 89.0
45.0 89.0
40.0 89.0
35.0 89.0
30.0 89.0
25.0 89.0
20.0 89.0
15.0 89.0
10.0 89.0
5.0 89.0
0.0 89.0
-5.0 89.0
-10.0 89.0
-15.0 89.0
-20.0 89.0
-25.0 89.0
-30.0 89.0
-35.0 89.0
-40.0 89.0
-45.0 89.0
-50.0 89.0
-55.0 89.0
-60.0 89.0
-65.0 89.0
-70.0 89.0
-75.0 89.0
-80.0 89.0
-85.0 89.0
-90.0 89.0
-95.0 89.0
-100.0 89.0
-105.0 89.0
-110.0 89.0
-115.0 89.0
-110.0 94.0
-105.0 94.0
-100.0 94.0
-95.0 94.0
-90.0 94.0
-85.0 94.0
-80.0 94.0
-75.0 94.0
-70.0 94.0
-65.0 94.0
-60.0 94.0
-55.0 94.0
-50.0 94.0
-45.0 94.0
-40.0 94.0
-35.0 94.0
-30.0 94.0
-25.0 94.0
-20.0 94.0
-15.0 94.0
-10.0 94.0
-5.0 94.0
0.0 94.0
5.0 94.0
10.0 94.0
15.0 94.0
20.0 94.0
25.0 94.0
30.0 94.0
35.0 94.0
40.0 94.0
45.0 94.0
50.0 94.0
55.0 94.0
60.0 94.0
65.0 94.0
70.0 94.0
75.0 94.0
80.0 94.0
85.0 94.0
90.0 94.0
95.0 94.0
100.0 94.0
105.0 94.0
110.0 94.0
115.0 94.0
120.0 94.0
125.0 94.0
130.0 94.0
125.0 99.0
120.0 99.0
115.0 99.0
110.0 99.0
105.0 99.0
100.0 99.0
95.0 99.0
90.0 99.0
85.0 99.0
80.0 99.0
75.0 99.0
70.0 99.0
65.0 99.0
60.0 99.0
55.0 99.0
50.0 99.0
45.0 99.0
40.0 99.0
35.0 99.0
30.0 99.0
25.0 99.0
20.0 99.0
15.0 99.0
10.0 99.0
5.0 99.0
0.0 99.0
-5.0 99.0
-10.0 99.0
-15.0 99.0
-20.0 99.0
-25.0 99.0
-30.0 99.0
-35.0 99.0
-40.0 99.0
-45.0 99.0
-50.0 99.0
-55.0 99.0
-60.0 99.0
-65.0 99.0
-70.0 99.0
-75.0 99.0
-80.0 99.0
-85.0 99.0
-90.0 99.0
-95.0 99.0
-100.0 99.0
-105.0 99.0
-110.0 99.0
-115.0 99.0
-110.0 104.0
-105.0 104.0
-100.0 104.0
-95.0 104.0
-90.0 104.0
-85.0 104.0
-80.0 104.0
-75.0 104.0
-70.0 104.0
-65.0 104.0
-60.0 104.0
-55.0 104.0
-50.0 104.0
-45.0 104.0
-40.0 104.0
-35.0 104.0
-30.0 104.0
-25.0 104.0
-20.0 104.0
-15.0 104.0
-10.0 104.0
-5.0 104.0
0.0 104.0
5.0 104.0
10.0 104.0
15.0 104.0
20.0 104.0
25.0 104.0
30.0 104.0
35.0 104.0
40.0 104.0
45.0 104.0
50.0 104.0
55.0 104.0
60.0 104.0
65.0 104.0
70.0 104.0
75.0 104.0
80.0 104.0
85.0 104.0
90.0 104.0
95.0 104.0
100.0 104.0
105.0 104.0
110.0 104.0
115.0 104.0
120.0 104.0
125.0 104.0
130.0 104.0
125.0 109.0
120.0 109.0
115.0 109.0
110.0 109.0
105.0 109.0
100.0 109.0
95.0 109.0
90.0 109.0
85.0 109.0
80.0 109.0
75.0 109.0
70.0 109.0
65.0 109.0
60.0 109.0
55.0 109.0
50.0 109.0
45.0 109.0
40.0 109.0
35.0 109.0
30.0 109.0
25.0 109.0
20.0 109.0
15.0 109.0
10.0 109.0
5.0 109.0
0.0 109.0
-5.0 109.0
-10.0 109.0
-15.0 109.0
-20.0 109.0
-25.0 109.0
-30.0 109.0
-35.0 109.0
-40.0 109.0
-45.0 109.0
-50.0 109.0
-55.0 109.0
-60.0 109.0
-65.0 109.0
-70.0 109.0
-75.0 109.0
-80.0 109.0
-85.0 109.0
-90.0 109.0
-95.0 109.0
-100.0 109.0
-105.0 109.0
-110.0 109.0
-115.0 109.0
-110.0 114.0
-105.0 114.0
-100.0 114.0
-95.0 114.0
-90.0 114.0
-85.0 114.0
-80.0 114.0
-75.0 114.0
-70.0 114.0
-65.0 114.0
-60.0 114.0
-55.0 114.0
-50.0 114.0
-45.0 114.0
-40.0 114.0
-35.0 114.0
-30.0 114.0
-25.0 114.0
-20.0 114.0
-15.0 114.0
-10.0 114.0
-5.0 114.0
0.0 114.0
5.0 114.0
10.0 114.0
15.0 114.0
20.0 114.0
25.0 114.0
30.0 114.0
35.0 114.0
40.0 114.0
45.0 114.0
50.0 114.0
55.0 114.0
60.0 114.0
65.0 114.0
70.0 114.0
75.0 114.0
80.0 114.0
85.0 114.0
90.0 114.0
90.0 119.0
85.0 119.0
80.0 119.0
75.0 119.0
70.0 119.0
65.0 119.0
60.0 119.0
55.0 119.0
50.0 119.0
45.0 119.0
40.0 119.0
35.0 119.0
30.0 119.0
25.0 119.0
20.0 119.0
15.0 119.0
10.0 119.0
5.0 119.0
0.0 119.0
-5.0 119.0
-10.0 119.0
-15.0 119.0
-20.0 119.0
-25.0 119.0
-30.0 119.0
-35.0 119.0
-40.0 119.0
-45.0 119.0
-50.0 119.0
-55.0 119.0
-60.0 119.0
-65.0 119.0
-70.0 119.0
-75.0 119.0
-80.0 119.0
-85.0 119.0
-90.0 119.0
-95.0 119.0
-100.0 119.0
-105.0 119.0
-110.0 119.0
-115.0 119.0
